ine_code,year,crime_code,denominator,offences,denom_value,rate,rate_per_1000,rate_per_100000
28065,2024,INJURY,population,53,189906.00,0.00027909,0.2791,27.9085
28065,2024,KIDNAPPING,population,3,189906.00,0.00001580,0.0158,1.5797
28065,2024,OTHER,population,5821,189906.00,0.03065201,30.6520,3065.2007
28065,2024,ROBBERY_VIOLENT,population,233,189906.00,0.00122692,1.2269,122.6923
28065,2024,SEXUAL,population,62,189906.00,0.00032648,0.3265,32.6477
28065,2024,THEFT,population,2356,189906.00,0.01240614,12.4061,1240.6138
28065,2024,VEHICLE_THEFT,population,253,189906.00,0.00133224,1.3322,133.2238
28065,2025,BURGLARY,population,194,193238.00,0.00100394,1.0039,100.3943
28065,2025,DRUG_TRAFFICKING,population,34,193238.00,0.00017595,0.1759,17.5949
28065,2025,HOM_ATTEMPTED,population,2,193238.00,0.00001035,0.0103,1.0350
28065,2025,HOM_COMPLETED,population,2,193238.00,0.00001035,0.0103,1.0350
28065,2025,INJURY,population,51,193238.00,0.00026392,0.2639,26.3923
28065,2025,KIDNAPPING,population,0,193238.00,0.00000000,0.0000,0.0000
28065,2025,OTHER,population,5864,193238.00,0.03034600,30.3460,3034.5998
28065,2025,ROBBERY_VIOLENT,population,197,193238.00,0.00101947,1.0195,101.9468
28065,2025,SEXUAL,population,60,193238.00,0.00031050,0.3105,31.0498
28065,2025,THEFT,population,2671,193238.00,0.01382233,13.8223,1382.2333
28065,2025,VEHICLE_THEFT,population,202,193238.00,0.00104534,1.0453,104.5343
28073,2025,BURGLARY,population,50,20500.00,0.00243902,2.4390,243.9024
28073,2025,DRUG_TRAFFICKING,population,19,20500.00,0.00092683,0.9268,92.6829
28073,2025,HOM_ATTEMPTED,population,0,20500.00,0.00000000,0.0000,0.0000
28073,2025,HOM_COMPLETED,population,0,20500.00,0.00000000,0.0000,0.0000
28073,2025,INJURY,population,12,20500.00,0.00058537,0.5854,58.5366
28073,2025,KIDNAPPING,population,0,20500.00,0.00000000,0.0000,0.0000
28073,2025,OTHER,population,908,20500.00,0.04429268,44.2927,4429.2683
28073,2025,ROBBERY_VIOLENT,population,58,20500.00,0.00282927,2.8293,282.9268
28073,2025,SEXUAL,population,20,20500.00,0.00097561,0.9756,97.5610
28073,2025,THEFT,population,980,20500.00,0.04780488,47.8049,4780.4878
28073,2025,VEHICLE_THEFT,population,62,20500.00,0.00302439,3.0244,302.4390
28074,2019,BURGLARY,population,400,189861.00,0.00210680,2.1068,210.6804
28074,2019,DRUG_TRAFFICKING,population,30,189861.00,0.00015801,0.1580,15.8010
28074,2019,HOM_ATTEMPTED,population,0,189861.00,0.00000000,0.0000,0.0000
28074,2019,HOM_COMPLETED,population,2,189861.00,0.00001053,0.0105,1.0534
28074,2019,INJURY,population,56,189861.00,0.00029495,0.2950,29.4953
28074,2019,KIDNAPPING,population,1,189861.00,0.00000527,0.0053,0.5267
28074,2019,OTHER,population,4751,189861.00,0.02502357,25.0236,2502.3570
28074,2019,ROBBERY_VIOLENT,population,355,189861.00,0.00186979,1.8698,186.9789
28074,2019,SEXUAL,population,54,189861.00,0.00028442,0.2844,28.4419
28074,2019,THEFT,population,3672,189861.00,0.01934046,19.3405,1934.0465
28074,2019,VEHICLE_THEFT,population,222,189861.00,0.00116928,1.1693,116.9276
28074,2020,BURGLARY,population,307,191114.00,0.00160637,1.6064,160.6371
28074,2020,DRUG_TRAFFICKING,population,24,191114.00,0.00012558,0.1256,12.5579
28074,2020,HOM_ATTEMPTED,population,1,191114.00,0.00000523,0.0052,0.5232
28074,2020,HOM_COMPLETED,population,0,191114.00,0.00000000,0.0000,0.0000
28074,2020,INJURY,population,37,191114.00,0.00019360,0.1936,19.3602
28074,2020,KIDNAPPING,population,0,191114.00,0.00000000,0.0000,0.0000
28074,2020,OTHER,population,4213,191114.00,0.02204443,22.0444,2204.4434
28074,2020,ROBBERY_VIOLENT,population,283,191114.00,0.00148079,1.4808,148.0792
28074,2020,SEXUAL,population,40,191114.00,0.00020930,0.2093,20.9299
28074,2020,THEFT,population,2767,191114.00,0.01447827,14.4783,1447.8270
28074,2020,VEHICLE_THEFT,population,185,191114.00,0.00096801,0.9680,96.8009
28074,2021,BURGLARY,population,298,187762.00,0.00158712,1.5871,158.7116
28074,2021,DRUG_TRAFFICKING,population,28,187762.00,0.00014912,0.1491,14.9125
28074,2021,HOM_ATTEMPTED,population,2,187762.00,0.00001065,0.0107,1.0652
28074,2021,HOM_COMPLETED,population,0,187762.00,0.00000000,0.0000,0.0000
28074,2021,INJURY,population,72,187762.00,0.00038346,0.3835,38.3464
28074,2021,KIDNAPPING,population,0,187762.00,0.00000000,0.0000,0.0000
28074,2021,OTHER,population,4440,187762.00,0.02364696,23.6470,2364.6957
28074,2021,ROBBERY_VIOLENT,population,256,187762.00,0.00136343,1.3634,136.3428
28074,2021,SEXUAL,population,47,187762.00,0.00025032,0.2503,25.0317
28074,2021,THEFT,population,2780,187762.00,0.01480598,14.8060,1480.5978
28074,2021,VEHICLE_THEFT,population,197,187762.00,0.00104920,1.0492,104.9201
28074,2022,BURGLARY,population,308,186660.00,0.00165006,1.6501,165.0059
28074,2022,DRUG_TRAFFICKING,population,57,186660.00,0.00030537,0.3054,30.5368
28074,2022,HOM_ATTEMPTED,population,0,186660.00,0.00000000,0.0000,0.0000
28074,2022,HOM_COMPLETED,population,0,186660.00,0.00000000,0.0000,0.0000
28074,2022,INJURY,population,66,186660.00,0.00035358,0.3536,35.3584
28074,2022,KIDNAPPING,population,0,186660.00,0.00000000,0.0000,0.0000
28074,2022,OTHER,population,4917,186660.00,0.02634201,26.3420,2634.2012
28074,2022,ROBBERY_VIOLENT,population,199,186660.00,0.00106611,1.0661,106.6110
28074,2022,SEXUAL,population,52,186660.00,0.00027858,0.2786,27.8581
28074,2022,THEFT,population,3268,186660.00,0.01750777,17.5078,1750.7768
28074,2022,VEHICLE_THEFT,population,221,186660.00,0.00118397,1.1840,118.3971
28074,2023,BURGLARY,population,325,190665.00,0.00170456,1.7046,170.4560
28074,2023,DRUG_TRAFFICKING,population,49,190665.00,0.00025700,0.2570,25.6995
28074,2023,HOM_ATTEMPTED,population,2,190665.00,0.00001049,0.0105,1.0490
28074,2023,HOM_COMPLETED,population,0,190665.00,0.00000000,0.0000,0.0000
28074,2023,INJURY,population,55,190665.00,0.00028846,0.2885,28.8464
28074,2023,KIDNAPPING,population,2,190665.00,0.00001049,0.0105,1.0490
28074,2023,OTHER,population,4710,190665.00,0.02470301,24.7030,2470.3013
28074,2023,ROBBERY_VIOLENT,population,249,190665.00,0.00130596,1.3060,130.5955
28074,2023,SEXUAL,population,83,190665.00,0.00043532,0.4353,43.5318
28074,2023,THEFT,population,3195,190665.00,0.01675714,16.7571,1675.7139
28074,2023,VEHICLE_THEFT,population,287,190665.00,0.00150526,1.5053,150.5258
28074,2024,BURGLARY,population,317,194084.00,0.00163331,1.6333,163.3313
28074,2024,DRUG_TRAFFICKING,population,72,194084.00,0.00037097,0.3710,37.0973
28074,2024,HOM_ATTEMPTED,population,1,194084.00,0.00000515,0.0052,0.5152
28074,2024,HOM_COMPLETED,population,0,194084.00,0.00000000,0.0000,0.0000
28074,2024,INJURY,population,70,194084.00,0.00036067,0.3607,36.0669
28074,2024,KIDNAPPING,population,0,194084.00,0.00000000,0.0000,0.0000
28074,2024,OTHER,population,5109,194084.00,0.02632365,26.3237,2632.3654
28074,2024,ROBBERY_VIOLENT,population,186,194084.00,0.00095835,0.9583,95.8348
28074,2024,SEXUAL,population,63,194084.00,0.00032460,0.3246,32.4602
28074,2024,THEFT,population,2911,194084.00,0.01499866,14.9987,1499.8660
28074,2024,VEHICLE_THEFT,population,308,194084.00,0.00158694,1.5869,158.6942
28074,2025,BURGLARY,population,232,195734.00,0.00118528,1.1853,118.5282
28074,2025,DRUG_TRAFFICKING,population,67,195734.00,0.00034230,0.3423,34.2301
28074,2025,HOM_ATTEMPTED,population,2,195734.00,0.00001022,0.0102,1.0218
28074,2025,HOM_COMPLETED,population,1,195734.00,0.00000511,0.0051,0.5109
28074,2025,INJURY,population,72,195734.00,0.00036785,0.3678,36.7846
28074,2025,KIDNAPPING,population,0,195734.00,0.00000000,0.0000,0.0000
28074,2025,OTHER,population,4778,195734.00,0.02441068,24.4107,2441.0680
28074,2025,ROBBERY_VIOLENT,population,164,195734.00,0.00083787,0.8379,83.7872
28074,2025,SEXUAL,population,61,195734.00,0.00031165,0.3116,31.1647
28074,2025,THEFT,population,3241,195734.00,0.01655819,16.5582,1655.8186
28074,2025,VEHICLE_THEFT,population,336,195734.00,0.00171662,1.7166,171.6615
28079,2019,BURGLARY,population,8784,3266126.00,0.00268942,2.6894,268.9425
28079,2019,DRUG_TRAFFICKING,population,1947,3266126.00,0.00059612,0.5961,59.6119
28079,2019,HOM_ATTEMPTED,population,42,3266126.00,0.00001286,0.0129,1.2859
28079,2019,HOM_COMPLETED,population,16,3266126.00,0.00000490,0.0049,0.4899
28079,2019,INJURY,population,1447,3266126.00,0.00044303,0.4430,44.3033
28079,2019,KIDNAPPING,population,9,3266126.00,0.00000276,0.0028,0.2756
28079,2019,OTHER,population,111510,3266126.00,0.03414137,34.1414,3414.1365
28079,2019,ROBBERY_VIOLENT,population,10813,3266126.00,0.00331065,3.3106,331.0650
28079,2019,SEXUAL,population,1105,3266126.00,0.00033832,0.3383,33.8321
28079,2019,THEFT,population,111709,3266126.00,0.03420229,34.2023,3420.2293
28079,2019,VEHICLE_THEFT,population,4981,3266126.00,0.00152505,1.5250,152.5048
28079,2020,BURGLARY,population,5832,3334730.00,0.00174887,1.7489,174.8867
28079,2020,DRUG_TRAFFICKING,population,1825,3334730.00,0.00054727,0.5473,54.7271
28079,2020,HOM_ATTEMPTED,population,46,3334730.00,0.00001379,0.0138,1.3794
28079,2020,HOM_COMPLETED,population,16,3334730.00,0.00000480,0.0048,0.4798
28079,2020,INJURY,population,1304,3334730.00,0.00039104,0.3910,39.1036
28079,2020,KIDNAPPING,population,4,3334730.00,0.00000120,0.0012,0.1199
28079,2020,OTHER,population,97681,3334730.00,0.02929203,29.2920,2929.2027
28079,2020,ROBBERY_VIOLENT,population,7575,3334730.00,0.00227155,2.2715,227.1548
28079,2020,SEXUAL,population,1124,3334730.00,0.00033706,0.3371,33.7059
28079,2020,THEFT,population,63107,3334730.00,0.01892417,18.9242,1892.4171
28079,2020,VEHICLE_THEFT,population,3727,3334730.00,0.00111763,1.1176,111.7632
28079,2021,BURGLARY,population,5904,3305408.00,0.00178616,1.7862,178.6164
28079,2021,DRUG_TRAFFICKING,population,1824,3305408.00,0.00055182,0.5518,55.1823
28079,2021,HOM_ATTEMPTED,population,50,3305408.00,0.00001513,0.0151,1.5127
28079,2021,HOM_COMPLETED,population,18,3305408.00,0.00000545,0.0054,0.5446
28079,2021,INJURY,population,1507,3305408.00,0.00045592,0.4559,45.5920
28079,2021,KIDNAPPING,population,9,3305408.00,0.00000272,0.0027,0.2723
28079,2021,OTHER,population,106110,3305408.00,0.03210194,32.1019,3210.1937
28079,2021,ROBBERY_VIOLENT,population,8609,3305408.00,0.00260452,2.6045,260.4520
28079,2021,SEXUAL,population,1235,3305408.00,0.00037363,0.3736,37.3630
28079,2021,THEFT,population,73259,3305408.00,0.02216338,22.1634,2216.3376
28079,2021,VEHICLE_THEFT,population,4302,3305408.00,0.00130150,1.3015,130.1503
28079,2022,BURGLARY,population,7066,3280782.00,0.00215375,2.1538,215.3755
28079,2022,DRUG_TRAFFICKING,population,2208,3280782.00,0.00067301,0.6730,67.3010
28079,2022,HOM_ATTEMPTED,population,83,3280782.00,0.00002530,0.0253,2.5299
28079,2022,HOM_COMPLETED,population,27,3280782.00,0.00000823,0.0082,0.8230
28079,2022,INJURY,population,1753,3280782.00,0.00053432,0.5343,53.4324
28079,2022,KIDNAPPING,population,5,3280782.00,0.00000152,0.0015,0.1524
28079,2022,OTHER,population,125605,3280782.00,0.03828508,38.2851,3828.5080
28079,2022,ROBBERY_VIOLENT,population,9118,3280782.00,0.00277922,2.7792,277.9215
28079,2022,SEXUAL,population,1443,3280782.00,0.00043983,0.4398,43.9834
28079,2022,THEFT,population,91604,3280782.00,0.02792139,27.9214,2792.1392
28079,2022,VEHICLE_THEFT,population,4489,3280782.00,0.00136827,1.3683,136.8271
28079,2023,BURGLARY,population,7380,3332035.00,0.00221486,2.2149,221.4863
28079,2023,DRUG_TRAFFICKING,population,2478,3332035.00,0.00074369,0.7437,74.3690
28079,2023,HOM_ATTEMPTED,population,119,3332035.00,0.00003571,0.0357,3.5714
28079,2023,HOM_COMPLETED,population,23,3332035.00,0.00000690,0.0069,0.6903
28079,2023,INJURY,population,1838,3332035.00,0.00055161,0.5516,55.1615
28079,2023,KIDNAPPING,population,10,3332035.00,0.00000300,0.0030,0.3001
28079,2023,OTHER,population,133541,3332035.00,0.04007791,40.0779,4007.7910
28079,2023,ROBBERY_VIOLENT,population,8883,3332035.00,0.00266594,2.6659,266.5938
28079,2023,SEXUAL,population,1676,3332035.00,0.00050300,0.5030,50.2996
28079,2023,THEFT,population,88516,3332035.00,0.02656515,26.5651,2656.5147
28079,2023,VEHICLE_THEFT,population,4039,3332035.00,0.00121217,1.2122,121.2172
28079,2024,BURGLARY,population,6914,3416771.00,0.00202355,2.0235,202.3548
28079,2024,DRUG_TRAFFICKING,population,2964,3416771.00,0.00086749,0.8675,86.7486
28079,2024,HOM_ATTEMPTED,population,83,3416771.00,0.00002429,0.0243,2.4292
28079,2024,HOM_COMPLETED,population,12,3416771.00,0.00000351,0.0035,0.3512
28079,2024,INJURY,population,1929,3416771.00,0.00056457,0.5646,56.4568
28079,2024,KIDNAPPING,population,7,3416771.00,0.00000205,0.0020,0.2049
28079,2024,OTHER,population,131980,3416771.00,0.03862711,38.6271,3862.7113
28079,2024,ROBBERY_VIOLENT,population,8175,3416771.00,0.00239261,2.3926,239.2610
28079,2024,SEXUAL,population,1753,3416771.00,0.00051306,0.5131,51.3058
28079,2024,THEFT,population,79774,3416771.00,0.02334777,23.3478,2334.7775
28079,2024,VEHICLE_THEFT,population,3982,3416771.00,0.00116543,1.1654,116.5428
28079,2025,BURGLARY,population,6569,3506730.00,0.00187326,1.8733,187.3255
28079,2025,DRUG_TRAFFICKING,population,3739,3506730.00,0.00106624,1.0662,106.6235
28079,2025,HOM_ATTEMPTED,population,90,3506730.00,0.00002566,0.0257,2.5665
28079,2025,HOM_COMPLETED,population,17,3506730.00,0.00000485,0.0048,0.4848
28079,2025,INJURY,population,2167,3506730.00,0.00061795,0.6180,61.7955
28079,2025,KIDNAPPING,population,11,3506730.00,0.00000314,0.0031,0.3137
28079,2025,OTHER,population,131445,3506730.00,0.03748364,37.4836,3748.3639
28079,2025,ROBBERY_VIOLENT,population,7376,3506730.00,0.00210338,2.1034,210.3384
28079,2025,SEXUAL,population,1850,3506730.00,0.00052756,0.5276,52.7557
28079,2025,THEFT,population,72548,3506730.00,0.02068822,20.6882,2068.8220
28079,2025,VEHICLE_THEFT,population,3850,3506730.00,0.00109789,1.0979,109.7889
28080,2019,BURGLARY,population,389,71826.00,0.00541587,5.4159,541.5866
28080,2019,DRUG_TRAFFICKING,population,17,71826.00,0.00023668,0.2367,23.6683
28080,2019,HOM_ATTEMPTED,population,3,71826.00,0.00004177,0.0418,4.1768
28080,2019,HOM_COMPLETED,population,0,71826.00,0.00000000,0.0000,0.0000
28080,2019,INJURY,population,24,71826.00,0.00033414,0.3341,33.4141
28080,2019,KIDNAPPING,population,0,71826.00,0.00000000,0.0000,0.0000
28080,2019,OTHER,population,2047,71826.00,0.02849943,28.4994,2849.9429
28080,2019,ROBBERY_VIOLENT,population,83,71826.00,0.00115557,1.1556,115.5570
28080,2019,SEXUAL,population,20,71826.00,0.00027845,0.2785,27.8451
28080,2019,THEFT,population,1427,71826.00,0.01986746,19.8675,1986.7457
28080,2019,VEHICLE_THEFT,population,74,71826.00,0.00103027,1.0303,103.0268
28080,2020,BURGLARY,population,169,72155.00,0.00234218,2.3422,234.2180
28080,2020,DRUG_TRAFFICKING,population,13,72155.00,0.00018017,0.1802,18.0168
28080,2020,HOM_ATTEMPTED,population,1,72155.00,0.00001386,0.0139,1.3859
28080,2020,HOM_COMPLETED,population,0,72155.00,0.00000000,0.0000,0.0000
28080,2020,INJURY,population,19,72155.00,0.00026332,0.2633,26.3322
28080,2020,KIDNAPPING,population,0,72155.00,0.00000000,0.0000,0.0000
28080,2020,OTHER,population,1830,72155.00,0.02536207,25.3621,2536.2068
28080,2020,ROBBERY_VIOLENT,population,61,72155.00,0.00084540,0.8454,84.5402
28080,2020,SEXUAL,population,12,72155.00,0.00016631,0.1663,16.6309
28080,2020,THEFT,population,1141,72155.00,0.01581318,15.8132,1581.3180
28080,2020,VEHICLE_THEFT,population,153,72155.00,0.00212044,2.1204,212.0435
28080,2021,BURGLARY,population,174,72034.00,0.00241553,2.4155,241.5526
28080,2021,DRUG_TRAFFICKING,population,8,72034.00,0.00011106,0.1111,11.1059
28080,2021,HOM_ATTEMPTED,population,0,72034.00,0.00000000,0.0000,0.0000
28080,2021,HOM_COMPLETED,population,1,72034.00,0.00001388,0.0139,1.3882
28080,2021,INJURY,population,29,72034.00,0.00040259,0.4026,40.2588
28080,2021,KIDNAPPING,population,0,72034.00,0.00000000,0.0000,0.0000
28080,2021,OTHER,population,1984,72034.00,0.02754255,27.5425,2754.2549
28080,2021,ROBBERY_VIOLENT,population,72,72034.00,0.00099953,0.9995,99.9528
28080,2021,SEXUAL,population,24,72034.00,0.00033318,0.3332,33.3176
28080,2021,THEFT,population,1507,72034.00,0.02092068,20.9207,2092.0676
28080,2021,VEHICLE_THEFT,population,114,72034.00,0.00158259,1.5826,158.2586
28080,2022,BURGLARY,population,223,72179.00,0.00308954,3.0895,308.9541
28080,2022,DRUG_TRAFFICKING,population,7,72179.00,0.00009698,0.0970,9.6981
28080,2022,HOM_ATTEMPTED,population,1,72179.00,0.00001385,0.0139,1.3854
28080,2022,HOM_COMPLETED,population,0,72179.00,0.00000000,0.0000,0.0000
28080,2022,INJURY,population,47,72179.00,0.00065116,0.6512,65.1159
28080,2022,KIDNAPPING,population,0,72179.00,0.00000000,0.0000,0.0000
28080,2022,OTHER,population,2611,72179.00,0.03617396,36.1740,3617.3956
28080,2022,ROBBERY_VIOLENT,population,52,72179.00,0.00072043,0.7204,72.0431
28080,2022,SEXUAL,population,31,72179.00,0.00042949,0.4295,42.9488
28080,2022,THEFT,population,1464,72179.00,0.02028291,20.2829,2028.2908
28080,2022,VEHICLE_THEFT,population,148,72179.00,0.00205046,2.0505,205.0458
28080,2023,BURGLARY,population,184,72548.00,0.00253625,2.5363,253.6252
28080,2023,DRUG_TRAFFICKING,population,15,72548.00,0.00020676,0.2068,20.6760
28080,2023,HOM_ATTEMPTED,population,0,72548.00,0.00000000,0.0000,0.0000
28080,2023,HOM_COMPLETED,population,0,72548.00,0.00000000,0.0000,0.0000
28080,2023,INJURY,population,55,72548.00,0.00075812,0.7581,75.8119
28080,2023,KIDNAPPING,population,0,72548.00,0.00000000,0.0000,0.0000
28080,2023,OTHER,population,3026,72548.00,0.04171032,41.7103,4171.0316
28080,2023,ROBBERY_VIOLENT,population,53,72548.00,0.00073055,0.7306,73.0551
28080,2023,SEXUAL,population,31,72548.00,0.00042730,0.4273,42.7303
28080,2023,THEFT,population,1214,72548.00,0.01673375,16.7337,1673.3749
28080,2023,VEHICLE_THEFT,population,69,72548.00,0.00095109,0.9511,95.1094
28080,2024,BURGLARY,population,156,73355.00,0.00212664,2.1266,212.6644
28080,2024,DRUG_TRAFFICKING,population,10,73355.00,0.00013632,0.1363,13.6323
28080,2024,HOM_ATTEMPTED,population,0,73355.00,0.00000000,0.0000,0.0000
28080,2024,HOM_COMPLETED,population,0,73355.00,0.00000000,0.0000,0.0000
28080,2024,INJURY,population,41,73355.00,0.00055893,0.5589,55.8926
28080,2024,KIDNAPPING,population,0,73355.00,0.00000000,0.0000,0.0000
28080,2024,OTHER,population,2965,73355.00,0.04041988,40.4199,4041.9876
28080,2024,ROBBERY_VIOLENT,population,63,73355.00,0.00085884,0.8588,85.8837
28080,2024,SEXUAL,population,37,73355.00,0.00050440,0.5044,50.4396
28080,2024,THEFT,population,1382,73355.00,0.01883989,18.8399,1883.9888
28080,2024,VEHICLE_THEFT,population,77,73355.00,0.00104969,1.0497,104.9690
28080,2025,BURGLARY,population,113,73625.00,0.00153480,1.5348,153.4805
28080,2025,DRUG_TRAFFICKING,population,10,73625.00,0.00013582,0.1358,13.5823
28080,2025,HOM_ATTEMPTED,population,1,73625.00,0.00001358,0.0136,1.3582
28080,2025,HOM_COMPLETED,population,0,73625.00,0.00000000,0.0000,0.0000
28080,2025,INJURY,population,31,73625.00,0.00042105,0.4211,42.1053
28080,2025,KIDNAPPING,population,0,73625.00,0.00000000,0.0000,0.0000
28080,2025,OTHER,population,2942,73625.00,0.03995925,39.9593,3995.9253
28080,2025,ROBBERY_VIOLENT,population,46,73625.00,0.00062479,0.6248,62.4788
28080,2025,SEXUAL,population,21,73625.00,0.00028523,0.2852,28.5229
28080,2025,THEFT,population,1271,73625.00,0.01726316,17.2632,1726.3158
28080,2025,VEHICLE_THEFT,population,65,73625.00,0.00088285,0.8829,88.2852
28084,2019,BURGLARY,population,80,23274.00,0.00343731,3.4373,343.7312
28084,2019,DRUG_TRAFFICKING,population,3,23274.00,0.00012890,0.1289,12.8899
28084,2019,HOM_ATTEMPTED,population,0,23274.00,0.00000000,0.0000,0.0000
28084,2019,HOM_COMPLETED,population,0,23274.00,0.00000000,0.0000,0.0000
28084,2019,INJURY,population,18,23274.00,0.00077340,0.7734,77.3395
28084,2019,KIDNAPPING,population,0,23274.00,0.00000000,0.0000,0.0000
28084,2019,OTHER,population,973,23274.00,0.04180631,41.8063,4180.6307
28084,2019,ROBBERY_VIOLENT,population,19,23274.00,0.00081636,0.8164,81.6362
28084,2019,SEXUAL,population,1,23274.00,0.00004297,0.0430,4.2966
28084,2019,THEFT,population,245,23274.00,0.01052677,10.5268,1052.6768
28084,2019,VEHICLE_THEFT,population,29,23274.00,0.00124603,1.2460,124.6026
28084,2020,BURGLARY,population,54,23639.00,0.00228436,2.2844,228.4361
28084,2020,DRUG_TRAFFICKING,population,6,23639.00,0.00025382,0.2538,25.3818
28084,2020,HOM_ATTEMPTED,population,0,23639.00,0.00000000,0.0000,0.0000
28084,2020,HOM_COMPLETED,population,0,23639.00,0.00000000,0.0000,0.0000
28084,2020,INJURY,population,24,23639.00,0.00101527,1.0153,101.5271
28084,2020,KIDNAPPING,population,0,23639.00,0.00000000,0.0000,0.0000
28084,2020,OTHER,population,886,23639.00,0.03748043,37.4804,3748.0435
