measure,year,crime_code,name_en,level,age,sex,cases,is_age_total,comparable_band,share,rate_per_10000
victims,2024,10,Offences against public order,1,65+,M,1,f,t,0.000265,
victims,2024,10,Offences against public order,1,65+,F,0,f,t,0.000000,
victims,2024,10,Offences against public order,1,65+,U,0,f,t,0.000000,
victims,2024,10,Offences against public order,1,U,M,1955,f,f,0.517333,
victims,2024,10,Offences against public order,1,U,F,79,f,f,0.020905,
victims,2024,10,Offences against public order,1,U,U,284,f,f,0.075152,
victims,2024,11,Offences under special legislation,1,0-13,M,0,f,f,,
victims,2024,11,Offences under special legislation,1,0-13,F,0,f,f,,
victims,2024,11,Offences under special legislation,1,0-13,U,0,f,f,,
victims,2024,11,Offences under special legislation,1,14-17,M,0,f,t,,
victims,2024,11,Offences under special legislation,1,14-17,F,0,f,t,,
victims,2024,11,Offences under special legislation,1,14-17,U,0,f,t,,
victims,2024,11,Offences under special legislation,1,18-30,M,0,f,t,,
victims,2024,11,Offences under special legislation,1,18-30,F,0,f,t,,
victims,2024,11,Offences under special legislation,1,18-30,U,0,f,t,,
victims,2024,11,Offences under special legislation,1,31-40,M,0,f,t,,
victims,2024,11,Offences under special legislation,1,31-40,F,0,f,t,,
victims,2024,11,Offences under special legislation,1,31-40,U,0,f,t,,
victims,2024,11,Offences under special legislation,1,41-64,M,0,f,t,,
victims,2024,11,Offences under special legislation,1,41-64,F,0,f,t,,
victims,2024,11,Offences under special legislation,1,41-64,U,0,f,t,,
victims,2024,11,Offences under special legislation,1,65+,M,0,f,t,,
victims,2024,11,Offences under special legislation,1,65+,F,0,f,t,,
victims,2024,11,Offences under special legislation,1,65+,U,0,f,t,,
victims,2024,11,Offences under special legislation,1,U,M,0,f,f,,
victims,2024,11,Offences under special legislation,1,U,F,0,f,f,,
victims,2024,11,Offences under special legislation,1,U,U,0,f,f,,
victims,2024,12,Other criminal offences,1,0-13,M,2,f,f,0.003344,
victims,2024,12,Other criminal offences,1,0-13,F,5,f,f,0.008361,
victims,2024,12,Other criminal offences,1,0-13,U,0,f,f,0.000000,
victims,2024,12,Other criminal offences,1,14-17,M,11,f,t,0.018395,
victims,2024,12,Other criminal offences,1,14-17,F,13,f,t,0.021739,
victims,2024,12,Other criminal offences,1,14-17,U,0,f,t,0.000000,
victims,2024,12,Other criminal offences,1,18-30,M,86,f,t,0.143813,
victims,2024,12,Other criminal offences,1,18-30,F,67,f,t,0.112040,
victims,2024,12,Other criminal offences,1,18-30,U,0,f,t,0.000000,
victims,2024,12,Other criminal offences,1,31-40,M,74,f,t,0.123746,
victims,2024,12,Other criminal offences,1,31-40,F,58,f,t,0.096990,
victims,2024,12,Other criminal offences,1,31-40,U,0,f,t,0.000000,
victims,2024,12,Other criminal offences,1,41-64,M,126,f,t,0.210702,
victims,2024,12,Other criminal offences,1,41-64,F,125,f,t,0.209030,
victims,2024,12,Other criminal offences,1,41-64,U,0,f,t,0.000000,
victims,2024,12,Other criminal offences,1,65+,M,12,f,t,0.020067,
victims,2024,12,Other criminal offences,1,65+,F,15,f,t,0.025084,
victims,2024,12,Other criminal offences,1,65+,U,0,f,t,0.000000,
victims,2024,12,Other criminal offences,1,U,M,3,f,f,0.005017,
victims,2024,12,Other criminal offences,1,U,F,1,f,f,0.001672,
victims,2024,12,Other criminal offences,1,U,U,0,f,f,0.000000,
victims,2024,TOTAL,Total criminal offences,0,0-13,M,1292,f,f,0.004363,
victims,2024,TOTAL,Total criminal offences,0,0-13,F,1226,f,f,0.004140,
victims,2024,TOTAL,Total criminal offences,0,0-13,U,3,f,f,0.000010,
victims,2024,TOTAL,Total criminal offences,0,14-17,M,2886,f,t,0.009746,
victims,2024,TOTAL,Total criminal offences,0,14-17,F,3049,f,t,0.010297,
victims,2024,TOTAL,Total criminal offences,0,14-17,U,1,f,t,0.000003,
victims,2024,TOTAL,Total criminal offences,0,18-30,M,34543,f,t,0.116656,
victims,2024,TOTAL,Total criminal offences,0,18-30,F,35467,f,t,0.119776,
victims,2024,TOTAL,Total criminal offences,0,18-30,U,13,f,t,0.000044,
victims,2024,TOTAL,Total criminal offences,0,31-40,M,31196,f,t,0.105353,
victims,2024,TOTAL,Total criminal offences,0,31-40,F,29770,f,t,0.100537,
victims,2024,TOTAL,Total criminal offences,0,31-40,U,9,f,t,0.000030,
victims,2024,TOTAL,Total criminal offences,0,41-64,M,66881,f,t,0.225865,
victims,2024,TOTAL,Total criminal offences,0,41-64,F,53494,f,t,0.180656,
victims,2024,TOTAL,Total criminal offences,0,41-64,U,16,f,t,0.000054,
victims,2024,TOTAL,Total criminal offences,0,65+,M,16484,f,t,0.055669,
victims,2024,TOTAL,Total criminal offences,0,65+,F,15986,f,t,0.053987,
victims,2024,TOTAL,Total criminal offences,0,65+,U,2,f,t,0.000007,
victims,2024,TOTAL,Total criminal offences,0,U,M,2881,f,f,0.009729,
victims,2024,TOTAL,Total criminal offences,0,U,F,487,f,f,0.001645,
victims,2024,TOTAL,Total criminal offences,0,U,U,424,f,f,0.001432,
offenders,2019,1,Offences against persons,1,14-17,M,804,f,t,0.049325,
offenders,2019,1,Offences against persons,1,14-17,F,171,f,t,0.010491,
offenders,2019,1,Offences against persons,1,18-30,M,4606,f,t,0.282577,
offenders,2019,1,Offences against persons,1,18-30,F,798,f,t,0.048957,
offenders,2019,1,Offences against persons,1,31-40,M,3898,f,t,0.239141,
offenders,2019,1,Offences against persons,1,31-40,F,695,f,t,0.042638,
offenders,2019,1,Offences against persons,1,41-64,M,4336,f,t,0.266012,
offenders,2019,1,Offences against persons,1,41-64,F,662,f,t,0.040613,
offenders,2019,1,Offences against persons,1,65+,M,297,f,t,0.018221,
offenders,2019,1,Offences against persons,1,65+,F,33,f,t,0.002025,
offenders,2019,1.1,Intentional homicide and murder,2,14-17,M,4,f,t,0.031008,
offenders,2019,1.1,Intentional homicide and murder,2,14-17,F,1,f,t,0.007752,
offenders,2019,1.1,Intentional homicide and murder,2,18-30,M,71,f,t,0.550388,
offenders,2019,1.1,Intentional homicide and murder,2,18-30,F,4,f,t,0.031008,
offenders,2019,1.1,Intentional homicide and murder,2,31-40,M,22,f,t,0.170543,
offenders,2019,1.1,Intentional homicide and murder,2,31-40,F,1,f,t,0.007752,
offenders,2019,1.1,Intentional homicide and murder,2,41-64,M,23,f,t,0.178295,
offenders,2019,1.1,Intentional homicide and murder,2,41-64,F,2,f,t,0.015504,
offenders,2019,1.1,Intentional homicide and murder,2,65+,M,1,f,t,0.007752,
offenders,2019,1.1,Intentional homicide and murder,2,65+,F,0,f,t,0.000000,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,14-17,M,0,f,t,0.000000,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,14-17,F,0,f,t,0.000000,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,18-30,M,13,f,t,0.500000,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,18-30,F,1,f,t,0.038462,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,31-40,M,5,f,t,0.192308,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,31-40,F,0,f,t,0.000000,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,41-64,M,7,f,t,0.269231,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,41-64,F,0,f,t,0.000000,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,65+,M,0,f,t,0.000000,
offenders,2019,1.1.1,Completed intentional homicide and murder,3,65+,F,0,f,t,0.000000,
offenders,2019,1.2,Bodily injury,2,14-17,M,364,f,t,0.095438,
offenders,2019,1.2,Bodily injury,2,14-17,F,57,f,t,0.014945,
offenders,2019,1.2,Bodily injury,2,18-30,M,1380,f,t,0.361825,
offenders,2019,1.2,Bodily injury,2,18-30,F,200,f,t,0.052438,
offenders,2019,1.2,Bodily injury,2,31-40,M,701,f,t,0.183797,
offenders,2019,1.2,Bodily injury,2,31-40,F,154,f,t,0.040378,
offenders,2019,1.2,Bodily injury,2,41-64,M,731,f,t,0.191662,
offenders,2019,1.2,Bodily injury,2,41-64,F,144,f,t,0.037756,
offenders,2019,1.2,Bodily injury,2,65+,M,66,f,t,0.017305,
offenders,2019,1.2,Bodily injury,2,65+,F,17,f,t,0.004457,
offenders,2019,1.3,Domestic violence in the family setting,2,14-17,M,337,f,t,0.028552,
offenders,2019,1.3,Domestic violence in the family setting,2,14-17,F,99,f,t,0.008388,
offenders,2019,1.3,Domestic violence in the family setting,2,18-30,M,2911,f,t,0.246632,
offenders,2019,1.3,Domestic violence in the family setting,2,18-30,F,573,f,t,0.048547,
offenders,2019,1.3,Domestic violence in the family setting,2,31-40,M,3108,f,t,0.263323,
offenders,2019,1.3,Domestic violence in the family setting,2,31-40,F,512,f,t,0.043379,
offenders,2019,1.3,Domestic violence in the family setting,2,41-64,M,3518,f,t,0.298060,
offenders,2019,1.3,Domestic violence in the family setting,2,41-64,F,505,f,t,0.042786,
offenders,2019,1.3,Domestic violence in the family setting,2,65+,M,226,f,t,0.019148,
offenders,2019,1.3,Domestic violence in the family setting,2,65+,F,14,f,t,0.001186,
offenders,2019,1.4,Other offences against persons,2,14-17,M,99,f,t,0.178700,
offenders,2019,1.4,Other offences against persons,2,14-17,F,14,f,t,0.025271,
offenders,2019,1.4,Other offences against persons,2,18-30,M,244,f,t,0.440433,
offenders,2019,1.4,Other offences against persons,2,18-30,F,21,f,t,0.037906,
offenders,2019,1.4,Other offences against persons,2,31-40,M,67,f,t,0.120939,
offenders,2019,1.4,Other offences against persons,2,31-40,F,28,f,t,0.050542,
offenders,2019,1.4,Other offences against persons,2,41-64,M,64,f,t,0.115523,
offenders,2019,1.4,Other offences against persons,2,41-64,F,11,f,t,0.019856,
offenders,2019,1.4,Other offences against persons,2,65+,M,4,f,t,0.007220,
offenders,2019,1.4,Other offences against persons,2,65+,F,2,f,t,0.003610,
offenders,2019,2,Offences against personal liberty,1,14-17,M,264,f,t,0.061711,
offenders,2019,2,Offences against personal liberty,1,14-17,F,48,f,t,0.011220,
offenders,2019,2,Offences against personal liberty,1,18-30,M,1040,f,t,0.243104,
offenders,2019,2,Offences against personal liberty,1,18-30,F,201,f,t,0.046985,
offenders,2019,2,Offences against personal liberty,1,31-40,M,900,f,t,0.210379,
offenders,2019,2,Offences against personal liberty,1,31-40,F,166,f,t,0.038803,
offenders,2019,2,Offences against personal liberty,1,41-64,M,1263,f,t,0.295231,
offenders,2019,2,Offences against personal liberty,1,41-64,F,252,f,t,0.058906,
offenders,2019,2,Offences against personal liberty,1,65+,M,124,f,t,0.028986,
offenders,2019,2,Offences against personal liberty,1,65+,F,20,f,t,0.004675,
offenders,2019,2.1,Habitual domestic abuse,2,14-17,M,40,f,t,0.048019,
offenders,2019,2.1,Habitual domestic abuse,2,14-17,F,3,f,t,0.003601,
offenders,2019,2.1,Habitual domestic abuse,2,18-30,M,185,f,t,0.222089,
offenders,2019,2.1,Habitual domestic abuse,2,18-30,F,25,f,t,0.030012,
offenders,2019,2.1,Habitual domestic abuse,2,31-40,M,221,f,t,0.265306,
offenders,2019,2.1,Habitual domestic abuse,2,31-40,F,23,f,t,0.027611,
offenders,2019,2.1,Habitual domestic abuse,2,41-64,M,285,f,t,0.342137,
offenders,2019,2.1,Habitual domestic abuse,2,41-64,F,28,f,t,0.033613,
offenders,2019,2.1,Habitual domestic abuse,2,65+,M,23,f,t,0.027611,
offenders,2019,2.1,Habitual domestic abuse,2,65+,F,0,f,t,0.000000,
offenders,2019,2.2,Other offences against personal liberty,2,14-17,M,224,f,t,0.065022,
offenders,2019,2.2,Other offences against personal liberty,2,14-17,F,45,f,t,0.013062,
offenders,2019,2.2,Other offences against personal liberty,2,18-30,M,855,f,t,0.248186,
offenders,2019,2.2,Other offences against personal liberty,2,18-30,F,176,f,t,0.051089,
offenders,2019,2.2,Other offences against personal liberty,2,31-40,M,679,f,t,0.197097,
offenders,2019,2.2,Other offences against personal liberty,2,31-40,F,143,f,t,0.041509,
offenders,2019,2.2,Other offences against personal liberty,2,41-64,M,978,f,t,0.283890,
offenders,2019,2.2,Other offences against personal liberty,2,41-64,F,224,f,t,0.065022,
offenders,2019,2.2,Other offences against personal liberty,2,65+,M,101,f,t,0.029318,
offenders,2019,2.2,Other offences against personal liberty,2,65+,F,20,f,t,0.005806,
offenders,2019,3,Offences against sexual freedom,1,14-17,M,93,f,t,0.074163,
offenders,2019,3,Offences against sexual freedom,1,14-17,F,1,f,t,0.000797,
offenders,2019,3,Offences against sexual freedom,1,18-30,M,401,f,t,0.319777,
offenders,2019,3,Offences against sexual freedom,1,18-30,F,8,f,t,0.006380,
offenders,2019,3,Offences against sexual freedom,1,31-40,M,278,f,t,0.221691,
offenders,2019,3,Offences against sexual freedom,1,31-40,F,0,f,t,0.000000,
offenders,2019,3,Offences against sexual freedom,1,41-64,M,383,f,t,0.305423,
offenders,2019,3,Offences against sexual freedom,1,41-64,F,3,f,t,0.002392,
offenders,2019,3,Offences against sexual freedom,1,65+,M,85,f,t,0.067783,
offenders,2019,3,Offences against sexual freedom,1,65+,F,2,f,t,0.001595,
offenders,2019,3.1,Sexual assault,2,14-17,M,39,f,t,0.055163,
offenders,2019,3.1,Sexual assault,2,14-17,F,0,f,t,0.000000,
offenders,2019,3.1,Sexual assault,2,18-30,M,219,f,t,0.309760,
offenders,2019,3.1,Sexual assault,2,18-30,F,2,f,t,0.002829,
offenders,2019,3.1,Sexual assault,2,31-40,M,155,f,t,0.219236,
offenders,2019,3.1,Sexual assault,2,31-40,F,0,f,t,0.000000,
offenders,2019,3.1,Sexual assault,2,41-64,M,223,f,t,0.315417,
offenders,2019,3.1,Sexual assault,2,41-64,F,2,f,t,0.002829,
offenders,2019,3.1,Sexual assault,2,65+,M,66,f,t,0.093352,
offenders,2019,3.1,Sexual assault,2,65+,F,1,f,t,0.001414,
offenders,2019,3.2,Sexual assault with penetration,2,14-17,M,23,f,t,0.073482,
offenders,2019,3.2,Sexual assault with penetration,2,14-17,F,0,f,t,0.000000,
offenders,2019,3.2,Sexual assault with penetration,2,18-30,M,130,f,t,0.415335,
offenders,2019,3.2,Sexual assault with penetration,2,18-30,F,2,f,t,0.006390,
offenders,2019,3.2,Sexual assault with penetration,2,31-40,M,69,f,t,0.220447,
offenders,2019,3.2,Sexual assault with penetration,2,31-40,F,0,f,t,0.000000,
offenders,2019,3.2,Sexual assault with penetration,2,41-64,M,84,f,t,0.268371,
offenders,2019,3.2,Sexual assault with penetration,2,41-64,F,0,f,t,0.000000,
offenders,2019,3.2,Sexual assault with penetration,2,65+,M,5,f,t,0.015974,
offenders,2019,3.2,Sexual assault with penetration,2,65+,F,0,f,t,0.000000,
offenders,2019,3.3,Corruption of minors,2,14-17,M,3,f,t,0.107143,
offenders,2019,3.3,Corruption of minors,2,14-17,F,0,f,t,0.000000,
offenders,2019,3.3,Corruption of minors,2,18-30,M,10,f,t,0.357143,
offenders,2019,3.3,Corruption of minors,2,18-30,F,2,f,t,0.071429,
offenders,2019,3.3,Corruption of minors,2,31-40,M,5,f,t,0.178571,
offenders,2019,3.3,Corruption of minors,2,31-40,F,0,f,t,0.000000,
offenders,2019,3.3,Corruption of minors,2,41-64,M,7,f,t,0.250000,
offenders,2019,3.3,Corruption of minors,2,41-64,F,0,f,t,0.000000,
offenders,2019,3.3,Corruption of minors,2,65+,M,1,f,t,0.035714,
offenders,2019,3.3,Corruption of minors,2,65+,F,0,f,t,0.000000,
offenders,2019,3.4,Child pornography,2,14-17,M,22,f,t,0.275000,
offenders,2019,3.4,Child pornography,2,14-17,F,0,f,t,0.000000,
offenders,2019,3.4,Child pornography,2,18-30,M,15,f,t,0.187500,
offenders,2019,3.4,Child pornography,2,18-30,F,0,f,t,0.000000,
offenders,2019,3.4,Child pornography,2,31-40,M,12,f,t,0.150000,
offenders,2019,3.4,Child pornography,2,31-40,F,0,f,t,0.000000,
offenders,2019,3.4,Child pornography,2,41-64,M,27,f,t,0.337500,
offenders,2019,3.4,Child pornography,2,41-64,F,1,f,t,0.012500,
offenders,2019,3.4,Child pornography,2,65+,M,2,f,t,0.025000,
offenders,2019,3.4,Child pornography,2,65+,F,1,f,t,0.012500,
offenders,2019,3.5,Other offences against sexual freedom,2,14-17,M,6,f,t,0.047619,
offenders,2019,3.5,Other offences against sexual freedom,2,14-17,F,1,f,t,0.007937,
offenders,2019,3.5,Other offences against sexual freedom,2,18-30,M,27,f,t,0.214286,
offenders,2019,3.5,Other offences against sexual freedom,2,18-30,F,2,f,t,0.015873,
offenders,2019,3.5,Other offences against sexual freedom,2,31-40,M,37,f,t,0.293651,
offenders,2019,3.5,Other offences against sexual freedom,2,31-40,F,0,f,t,0.000000,
offenders,2019,3.5,Other offences against sexual freedom,2,41-64,M,42,f,t,0.333333,
offenders,2019,3.5,Other offences against sexual freedom,2,41-64,F,0,f,t,0.000000,
offenders,2019,3.5,Other offences against sexual freedom,2,65+,M,11,f,t,0.087302,
offenders,2019,3.5,Other offences against sexual freedom,2,65+,F,0,f,t,0.000000,
offenders,2019,4,Offences against family relations,1,14-17,M,0,f,t,0.000000,
offenders,2019,4,Offences against family relations,1,14-17,F,0,f,t,0.000000,
offenders,2019,4,Offences against family relations,1,18-30,M,11,f,t,0.062857,
offenders,2019,4,Offences against family relations,1,18-30,F,20,f,t,0.114286,
offenders,2019,4,Offences against family relations,1,31-40,M,38,f,t,0.217143,
offenders,2019,4,Offences against family relations,1,31-40,F,35,f,t,0.200000,
offenders,2019,4,Offences against family relations,1,41-64,M,43,f,t,0.245714,
offenders,2019,4,Offences against family relations,1,41-64,F,18,f,t,0.102857,
offenders,2019,4,Offences against family relations,1,65+,M,9,f,t,0.051429,
offenders,2019,4,Offences against family relations,1,65+,F,1,f,t,0.005714,
offenders,2019,5,Property offences,1,14-17,M,2589,f,t,0.076496,
offenders,2019,5,Property offences,1,14-17,F,611,f,t,0.018053,
offenders,2019,5,Property offences,1,18-30,M,9675,f,t,0.285862,
offenders,2019,5,Property offences,1,18-30,F,3889,f,t,0.114906,
offenders,2019,5,Property offences,1,31-40,M,6143,f,t,0.181504,
offenders,2019,5,Property offences,1,31-40,F,2270,f,t,0.067070,
offenders,2019,5,Property offences,1,41-64,M,5428,f,t,0.160378,
offenders,2019,5,Property offences,1,41-64,F,2496,f,t,0.073748,
offenders,2019,5,Property offences,1,65+,M,469,f,t,0.013857,
offenders,2019,5,Property offences,1,65+,F,275,f,t,0.008125,
offenders,2019,5.1,Theft,2,14-17,M,753,f,t,0.038159,
offenders,2019,5.1,Theft,2,14-17,F,457,f,t,0.023159,
offenders,2019,5.1,Theft,2,18-30,M,4634,f,t,0.234835,
offenders,2019,5.1,Theft,2,18-30,F,2979,f,t,0.150965,
offenders,2019,5.1,Theft,2,31-40,M,3506,f,t,0.177672,
offenders,2019,5.1,Theft,2,31-40,F,1728,f,t,0.087569,
offenders,2019,5.1,Theft,2,41-64,M,3148,f,t,0.159530,
offenders,2019,5.1,Theft,2,41-64,F,1961,f,t,0.099377,
offenders,2019,5.1,Theft,2,65+,M,325,f,t,0.016470,
offenders,2019,5.1,Theft,2,65+,F,242,f,t,0.012264,
offenders,2019,5.2,Burglary involving forced entry,2,14-17,M,372,f,t,0.099439,
offenders,2019,5.2,Burglary involving forced entry,2,14-17,F,16,f,t,0.004277,
offenders,2019,5.2,Burglary involving forced entry,2,18-30,M,1524,f,t,0.407378,
offenders,2019,5.2,Burglary involving forced entry,2,18-30,F,127,f,t,0.033948,
offenders,2019,5.2,Burglary involving forced entry,2,31-40,M,923,f,t,0.246725,
offenders,2019,5.2,Burglary involving forced entry,2,31-40,F,102,f,t,0.027265,
offenders,2019,5.2,Burglary involving forced entry,2,41-64,M,603,f,t,0.161187,
offenders,2019,5.2,Burglary involving forced entry,2,41-64,F,50,f,t,0.013365,
offenders,2019,5.2,Burglary involving forced entry,2,65+,M,23,f,t,0.006148,
offenders,2019,5.2,Burglary involving forced entry,2,65+,F,1,f,t,0.000267,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,14-17,M,102,f,t,0.093750,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,14-17,F,2,f,t,0.001838,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,18-30,M,433,f,t,0.397978,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,18-30,F,19,f,t,0.017463,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,31-40,M,296,f,t,0.272059,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,31-40,F,24,f,t,0.022059,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,41-64,M,195,f,t,0.179228,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,41-64,F,9,f,t,0.008272,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,65+,M,8,f,t,0.007353,
offenders,2019,5.2.1,Theft from vehicles by forced entry,3,65+,F,0,f,t,0.000000,
offenders,2019,5.2.2,Domestic burglary,3,14-17,M,77,f,t,0.082796,
offenders,2019,5.2.2,Domestic burglary,3,14-17,F,7,f,t,0.007527,
offenders,2019,5.2.2,Domestic burglary,3,18-30,M,417,f,t,0.448387,
offenders,2019,5.2.2,Domestic burglary,3,18-30,F,64,f,t,0.068817,
offenders,2019,5.2.2,Domestic burglary,3,31-40,M,172,f,t,0.184946,
offenders,2019,5.2.2,Domestic burglary,3,31-40,F,22,f,t,0.023656,
