ine_code,year,crime_code,crime_count
28152,2023,THEFT,280
28152,2023,VEHICLE_THEFT,6
28152,2023,DRUG_TRAFFICKING,5
28152,2023,OTHER_CONVENTIONAL,437
28152,2023,CYBERCRIME,434
28152,2023,CYBER_FRAUD,383
28152,2023,CYBER_OTHER,51
28152,2023,TOTAL,1293
28903,2023,CONVENTIONAL,1107
28903,2023,HOM_COMPLETED,0
28903,2023,HOM_ATTEMPTED,0
28903,2023,INJURY,17
28903,2023,KIDNAPPING,0
28903,2023,SEXUAL,10
28903,2023,SEXUAL_PENETRATION,2
28903,2023,SEXUAL_OTHER,8
28903,2023,ROBBERY_VIOLENT,16
28903,2023,BURGLARY,80
28903,2023,BURGLARY_DWELLING,56
28903,2023,THEFT,411
28903,2023,VEHICLE_THEFT,2
28903,2023,DRUG_TRAFFICKING,2
28903,2023,OTHER_CONVENTIONAL,569
28903,2023,CYBERCRIME,498
28903,2023,CYBER_FRAUD,454
28903,2023,CYBER_OTHER,44
28903,2023,TOTAL,1605
28161,2023,CONVENTIONAL,3012
28161,2023,HOM_COMPLETED,0
28161,2023,HOM_ATTEMPTED,1
28161,2023,INJURY,74
28161,2023,KIDNAPPING,0
28161,2023,SEXUAL,29
28161,2023,SEXUAL_PENETRATION,9
28161,2023,SEXUAL_OTHER,20
28161,2023,ROBBERY_VIOLENT,60
28161,2023,BURGLARY,103
28161,2023,BURGLARY_DWELLING,62
28161,2023,THEFT,785
28161,2023,VEHICLE_THEFT,45
28161,2023,DRUG_TRAFFICKING,14
28161,2023,OTHER_CONVENTIONAL,1901
28161,2023,CYBERCRIME,1067
28161,2023,CYBER_FRAUD,930
28161,2023,CYBER_OTHER,137
28161,2023,TOTAL,4079
28176,2023,CONVENTIONAL,849
28176,2023,HOM_COMPLETED,0
28176,2023,HOM_ATTEMPTED,0
28176,2023,INJURY,9
28176,2023,KIDNAPPING,0
28176,2023,SEXUAL,16
28176,2023,SEXUAL_PENETRATION,3
28176,2023,SEXUAL_OTHER,13
28176,2023,ROBBERY_VIOLENT,18
28176,2023,BURGLARY,69
28176,2023,BURGLARY_DWELLING,61
28176,2023,THEFT,299
28176,2023,VEHICLE_THEFT,3
28176,2023,DRUG_TRAFFICKING,10
28176,2023,OTHER_CONVENTIONAL,425
28176,2023,CYBERCRIME,253
28176,2023,CYBER_FRAUD,235
28176,2023,CYBER_OTHER,18
28176,2023,TOTAL,1102
28181,2023,CONVENTIONAL,1082
28181,2023,HOM_COMPLETED,0
28181,2023,HOM_ATTEMPTED,0
28181,2023,INJURY,17
28181,2023,KIDNAPPING,0
28181,2023,SEXUAL,9
28181,2023,SEXUAL_PENETRATION,2
28181,2023,SEXUAL_OTHER,7
28181,2023,ROBBERY_VIOLENT,37
28181,2023,BURGLARY,124
28181,2023,BURGLARY_DWELLING,110
28181,2023,THEFT,301
28181,2023,VEHICLE_THEFT,7
28181,2023,DRUG_TRAFFICKING,6
28181,2023,OTHER_CONVENTIONAL,581
28181,2023,CYBERCRIME,332
28181,2023,CYBER_FRAUD,280
28181,2023,CYBER_OTHER,52
28181,2023,TOTAL,1414
28005,2024,CONVENTIONAL,7550
28005,2024,HOM_COMPLETED,1
28005,2024,HOM_ATTEMPTED,13
28005,2024,INJURY,63
28005,2024,KIDNAPPING,0
28005,2024,SEXUAL,68
28005,2024,SEXUAL_PENETRATION,13
28005,2024,SEXUAL_OTHER,55
28005,2024,ROBBERY_VIOLENT,217
28005,2024,BURGLARY,314
28005,2024,BURGLARY_DWELLING,199
28005,2024,THEFT,2209
28005,2024,VEHICLE_THEFT,224
28005,2024,DRUG_TRAFFICKING,86
28005,2024,OTHER_CONVENTIONAL,4355
28005,2024,CYBERCRIME,2215
28005,2024,CYBER_FRAUD,1919
28005,2024,CYBER_OTHER,296
28005,2024,TOTAL,9765
28006,2024,CONVENTIONAL,4182
28006,2024,HOM_COMPLETED,1
28006,2024,HOM_ATTEMPTED,1
28006,2024,INJURY,34
28006,2024,KIDNAPPING,0
28006,2024,SEXUAL,50
28006,2024,SEXUAL_PENETRATION,11
28006,2024,SEXUAL_OTHER,39
28006,2024,ROBBERY_VIOLENT,78
28006,2024,BURGLARY,169
28006,2024,BURGLARY_DWELLING,111
28006,2024,THEFT,1200
28006,2024,VEHICLE_THEFT,183
28006,2024,DRUG_TRAFFICKING,44
28006,2024,OTHER_CONVENTIONAL,2422
28006,2024,CYBERCRIME,1308
28006,2024,CYBER_FRAUD,1189
28006,2024,CYBER_OTHER,119
28006,2024,TOTAL,5490
28007,2024,CONVENTIONAL,5925
28007,2024,HOM_COMPLETED,0
28007,2024,HOM_ATTEMPTED,0
28007,2024,INJURY,47
28007,2024,KIDNAPPING,1
28007,2024,SEXUAL,33
28007,2024,SEXUAL_PENETRATION,9
28007,2024,SEXUAL_OTHER,24
28007,2024,ROBBERY_VIOLENT,159
28007,2024,BURGLARY,214
28007,2024,BURGLARY_DWELLING,134
28007,2024,THEFT,2429
28007,2024,VEHICLE_THEFT,106
28007,2024,DRUG_TRAFFICKING,46
28007,2024,OTHER_CONVENTIONAL,2890
28007,2024,CYBERCRIME,1058
28007,2024,CYBER_FRAUD,865
28007,2024,CYBER_OTHER,193
28007,2024,TOTAL,6983
28009,2024,CONVENTIONAL,596
28009,2024,HOM_COMPLETED,0
28009,2024,HOM_ATTEMPTED,0
28009,2024,INJURY,11
28009,2024,KIDNAPPING,0
28009,2024,SEXUAL,9
28009,2024,SEXUAL_PENETRATION,0
28009,2024,SEXUAL_OTHER,9
28009,2024,ROBBERY_VIOLENT,16
28009,2024,BURGLARY,29
28009,2024,BURGLARY_DWELLING,23
28009,2024,THEFT,133
28009,2024,VEHICLE_THEFT,15
28009,2024,DRUG_TRAFFICKING,0
28009,2024,OTHER_CONVENTIONAL,383
28009,2024,CYBERCRIME,274
28009,2024,CYBER_FRAUD,242
28009,2024,CYBER_OTHER,32
28009,2024,TOTAL,870
28013,2024,CONVENTIONAL,2298
28013,2024,HOM_COMPLETED,0
28013,2024,HOM_ATTEMPTED,2
28013,2024,INJURY,14
28013,2024,KIDNAPPING,0
28013,2024,SEXUAL,16
28013,2024,SEXUAL_PENETRATION,2
28013,2024,SEXUAL_OTHER,14
28013,2024,ROBBERY_VIOLENT,48
28013,2024,BURGLARY,114
28013,2024,BURGLARY_DWELLING,65
28013,2024,THEFT,703
28013,2024,VEHICLE_THEFT,55
28013,2024,DRUG_TRAFFICKING,16
28013,2024,OTHER_CONVENTIONAL,1330
28013,2024,CYBERCRIME,518
28013,2024,CYBER_FRAUD,476
28013,2024,CYBER_OTHER,42
28013,2024,TOTAL,2816
28014,2024,CONVENTIONAL,2704
28014,2024,HOM_COMPLETED,0
28014,2024,HOM_ATTEMPTED,1
28014,2024,INJURY,34
28014,2024,KIDNAPPING,0
28014,2024,SEXUAL,16
28014,2024,SEXUAL_PENETRATION,2
28014,2024,SEXUAL_OTHER,14
28014,2024,ROBBERY_VIOLENT,92
28014,2024,BURGLARY,104
28014,2024,BURGLARY_DWELLING,58
28014,2024,THEFT,828
28014,2024,VEHICLE_THEFT,36
28014,2024,DRUG_TRAFFICKING,20
28014,2024,OTHER_CONVENTIONAL,1573
28014,2024,CYBERCRIME,719
28014,2024,CYBER_FRAUD,622
28014,2024,CYBER_OTHER,97
28014,2024,TOTAL,3423
28015,2024,CONVENTIONAL,1938
28015,2024,HOM_COMPLETED,0
28015,2024,HOM_ATTEMPTED,1
28015,2024,INJURY,6
28015,2024,KIDNAPPING,0
28015,2024,SEXUAL,20
28015,2024,SEXUAL_PENETRATION,8
28015,2024,SEXUAL_OTHER,12
28015,2024,ROBBERY_VIOLENT,17
28015,2024,BURGLARY,78
28015,2024,BURGLARY_DWELLING,54
28015,2024,THEFT,1002
28015,2024,VEHICLE_THEFT,44
28015,2024,DRUG_TRAFFICKING,7
28015,2024,OTHER_CONVENTIONAL,763
28015,2024,CYBERCRIME,508
28015,2024,CYBER_FRAUD,447
28015,2024,CYBER_OTHER,61
28015,2024,TOTAL,2446
28022,2024,CONVENTIONAL,1397
28022,2024,HOM_COMPLETED,0
28022,2024,HOM_ATTEMPTED,0
28022,2024,INJURY,16
28022,2024,KIDNAPPING,0
28022,2024,SEXUAL,14
28022,2024,SEXUAL_PENETRATION,4
28022,2024,SEXUAL_OTHER,10
28022,2024,ROBBERY_VIOLENT,17
28022,2024,BURGLARY,149
28022,2024,BURGLARY_DWELLING,131
28022,2024,THEFT,393
28022,2024,VEHICLE_THEFT,12
28022,2024,DRUG_TRAFFICKING,7
28022,2024,OTHER_CONVENTIONAL,789
28022,2024,CYBERCRIME,919
28022,2024,CYBER_FRAUD,825
28022,2024,CYBER_OTHER,94
28022,2024,TOTAL,2316
28040,2024,CONVENTIONAL,1102
28040,2024,HOM_COMPLETED,0
28040,2024,HOM_ATTEMPTED,2
28040,2024,INJURY,21
28040,2024,KIDNAPPING,0
28040,2024,SEXUAL,7
28040,2024,SEXUAL_PENETRATION,1
28040,2024,SEXUAL_OTHER,6
28040,2024,ROBBERY_VIOLENT,39
28040,2024,BURGLARY,53
28040,2024,BURGLARY_DWELLING,28
28040,2024,THEFT,265
28040,2024,VEHICLE_THEFT,17
28040,2024,DRUG_TRAFFICKING,5
28040,2024,OTHER_CONVENTIONAL,693
28040,2024,CYBERCRIME,355
28040,2024,CYBER_FRAUD,284
28040,2024,CYBER_OTHER,71
28040,2024,TOTAL,1457
28047,2024,CONVENTIONAL,2720
28047,2024,HOM_COMPLETED,0
28047,2024,HOM_ATTEMPTED,3
28047,2024,INJURY,65
28047,2024,KIDNAPPING,1
28047,2024,SEXUAL,41
28047,2024,SEXUAL_PENETRATION,3
28047,2024,SEXUAL_OTHER,38
28047,2024,ROBBERY_VIOLENT,80
28047,2024,BURGLARY,168
28047,2024,BURGLARY_DWELLING,110
28047,2024,THEFT,711
28047,2024,VEHICLE_THEFT,14
28047,2024,DRUG_TRAFFICKING,9
28047,2024,OTHER_CONVENTIONAL,1628
28047,2024,CYBERCRIME,613
28047,2024,CYBER_FRAUD,522
28047,2024,CYBER_OTHER,91
28047,2024,TOTAL,3333
28045,2024,CONVENTIONAL,1893
28045,2024,HOM_COMPLETED,0
28045,2024,HOM_ATTEMPTED,0
28045,2024,INJURY,21
28045,2024,KIDNAPPING,0
28045,2024,SEXUAL,34
28045,2024,SEXUAL_PENETRATION,6
28045,2024,SEXUAL_OTHER,28
28045,2024,ROBBERY_VIOLENT,38
28045,2024,BURGLARY,144
28045,2024,BURGLARY_DWELLING,103
28045,2024,THEFT,477
28045,2024,VEHICLE_THEFT,14
28045,2024,DRUG_TRAFFICKING,7
28045,2024,OTHER_CONVENTIONAL,1158
28045,2024,CYBERCRIME,584
28045,2024,CYBER_FRAUD,530
28045,2024,CYBER_OTHER,54
28045,2024,TOTAL,2477
28049,2024,CONVENTIONAL,2909
28049,2024,HOM_COMPLETED,0
28049,2024,HOM_ATTEMPTED,1
28049,2024,INJURY,30
28049,2024,KIDNAPPING,0
28049,2024,SEXUAL,27
28049,2024,SEXUAL_PENETRATION,12
28049,2024,SEXUAL_OTHER,15
28049,2024,ROBBERY_VIOLENT,61
28049,2024,BURGLARY,140
28049,2024,BURGLARY_DWELLING,65
28049,2024,THEFT,973
28049,2024,VEHICLE_THEFT,128
28049,2024,DRUG_TRAFFICKING,12
28049,2024,OTHER_CONVENTIONAL,1537
28049,2024,CYBERCRIME,676
28049,2024,CYBER_FRAUD,637
28049,2024,CYBER_OTHER,39
28049,2024,TOTAL,3585
28058,2024,CONVENTIONAL,4348
28058,2024,HOM_COMPLETED,0
28058,2024,HOM_ATTEMPTED,0
28058,2024,INJURY,36
28058,2024,KIDNAPPING,0
28058,2024,SEXUAL,45
28058,2024,SEXUAL_PENETRATION,11
28058,2024,SEXUAL_OTHER,34
28058,2024,ROBBERY_VIOLENT,188
28058,2024,BURGLARY,304
28058,2024,BURGLARY_DWELLING,217
28058,2024,THEFT,1344
28058,2024,VEHICLE_THEFT,193
28058,2024,DRUG_TRAFFICKING,50
28058,2024,OTHER_CONVENTIONAL,2188
28058,2024,CYBERCRIME,1604
28058,2024,CYBER_FRAUD,1551
28058,2024,CYBER_OTHER,53
28058,2024,TOTAL,5952
28061,2024,CONVENTIONAL,1303
28061,2024,HOM_COMPLETED,0
28061,2024,HOM_ATTEMPTED,0
28061,2024,INJURY,35
28061,2024,KIDNAPPING,0
28061,2024,SEXUAL,14
28061,2024,SEXUAL_PENETRATION,0
28061,2024,SEXUAL_OTHER,14
28061,2024,ROBBERY_VIOLENT,36
28061,2024,BURGLARY,87
28061,2024,BURGLARY_DWELLING,79
28061,2024,THEFT,218
28061,2024,VEHICLE_THEFT,9
28061,2024,DRUG_TRAFFICKING,3
28061,2024,OTHER_CONVENTIONAL,901
28061,2024,CYBERCRIME,518
28061,2024,CYBER_FRAUD,447
28061,2024,CYBER_OTHER,71
28061,2024,TOTAL,1821
28065,2024,CONVENTIONAL,7274
28065,2024,HOM_COMPLETED,0
28065,2024,HOM_ATTEMPTED,4
28065,2024,INJURY,53
28065,2024,KIDNAPPING,3
28065,2024,SEXUAL,62
28065,2024,SEXUAL_PENETRATION,12
28065,2024,SEXUAL_OTHER,50
28065,2024,ROBBERY_VIOLENT,233
28065,2024,BURGLARY,181
28065,2024,BURGLARY_DWELLING,114
28065,2024,THEFT,2356
28065,2024,VEHICLE_THEFT,253
28065,2024,DRUG_TRAFFICKING,22
28065,2024,OTHER_CONVENTIONAL,4107
28065,2024,CYBERCRIME,1714
28065,2024,CYBER_FRAUD,1554
28065,2024,CYBER_OTHER,160
28065,2024,TOTAL,8988
28074,2024,CONVENTIONAL,7637
28074,2024,HOM_COMPLETED,0
28074,2024,HOM_ATTEMPTED,1
28074,2024,INJURY,70
28074,2024,KIDNAPPING,0
28074,2024,SEXUAL,63
28074,2024,SEXUAL_PENETRATION,16
28074,2024,SEXUAL_OTHER,47
28074,2024,ROBBERY_VIOLENT,186
28074,2024,BURGLARY,317
28074,2024,BURGLARY_DWELLING,162
28074,2024,THEFT,2911
28074,2024,VEHICLE_THEFT,308
28074,2024,DRUG_TRAFFICKING,72
28074,2024,OTHER_CONVENTIONAL,3709
28074,2024,CYBERCRIME,1400
28074,2024,CYBER_FRAUD,1304
28074,2024,CYBER_OTHER,96
28074,2024,TOTAL,9037
28079,2024,CONVENTIONAL,200749
28079,2024,HOM_COMPLETED,12
28079,2024,HOM_ATTEMPTED,83
28079,2024,INJURY,1929
28079,2024,KIDNAPPING,7
28079,2024,SEXUAL,1753
28079,2024,SEXUAL_PENETRATION,407
28079,2024,SEXUAL_OTHER,1346
28079,2024,ROBBERY_VIOLENT,8175
28079,2024,BURGLARY,6914
28079,2024,BURGLARY_DWELLING,4340
28079,2024,THEFT,79774
28079,2024,VEHICLE_THEFT,3982
28079,2024,DRUG_TRAFFICKING,2964
28079,2024,OTHER_CONVENTIONAL,95156
28079,2024,CYBERCRIME,36824
28079,2024,CYBER_FRAUD,32907
28079,2024,CYBER_OTHER,3917
28079,2024,TOTAL,237573
28080,2024,CONVENTIONAL,3548
28080,2024,HOM_COMPLETED,0
28080,2024,HOM_ATTEMPTED,0
28080,2024,INJURY,41
28080,2024,KIDNAPPING,0
28080,2024,SEXUAL,37
28080,2024,SEXUAL_PENETRATION,7
28080,2024,SEXUAL_OTHER,30
28080,2024,ROBBERY_VIOLENT,63
28080,2024,BURGLARY,156
28080,2024,BURGLARY_DWELLING,115
28080,2024,THEFT,1382
28080,2024,VEHICLE_THEFT,77
28080,2024,DRUG_TRAFFICKING,10
28080,2024,OTHER_CONVENTIONAL,1782
28080,2024,CYBERCRIME,1183
28080,2024,CYBER_FRAUD,1058
28080,2024,CYBER_OTHER,125
28080,2024,TOTAL,4731
28084,2024,CONVENTIONAL,898
28084,2024,HOM_COMPLETED,0
28084,2024,HOM_ATTEMPTED,2
28084,2024,INJURY,17
28084,2024,KIDNAPPING,0
28084,2024,SEXUAL,20
28084,2024,SEXUAL_PENETRATION,0
28084,2024,SEXUAL_OTHER,20
28084,2024,ROBBERY_VIOLENT,14
28084,2024,BURGLARY,30
28084,2024,BURGLARY_DWELLING,19
28084,2024,THEFT,154
28084,2024,VEHICLE_THEFT,23
28084,2024,DRUG_TRAFFICKING,6
28084,2024,OTHER_CONVENTIONAL,632
28084,2024,CYBERCRIME,323
28084,2024,CYBER_FRAUD,291
28084,2024,CYBER_OTHER,32
28084,2024,TOTAL,1221
28092,2024,CONVENTIONAL,6622
28092,2024,HOM_COMPLETED,0
28092,2024,HOM_ATTEMPTED,5
28092,2024,INJURY,74
28092,2024,KIDNAPPING,0
28092,2024,SEXUAL,57
28092,2024,SEXUAL_PENETRATION,19
28092,2024,SEXUAL_OTHER,38
28092,2024,ROBBERY_VIOLENT,201
28092,2024,BURGLARY,336
28092,2024,BURGLARY_DWELLING,248
28092,2024,THEFT,1732
28092,2024,VEHICLE_THEFT,166
28092,2024,DRUG_TRAFFICKING,66
28092,2024,OTHER_CONVENTIONAL,3985
28092,2024,CYBERCRIME,1986
28092,2024,CYBER_FRAUD,1764
28092,2024,CYBER_OTHER,222
28092,2024,TOTAL,8608
28096,2024,CONVENTIONAL,1114
28096,2024,HOM_COMPLETED,1
28096,2024,HOM_ATTEMPTED,0
28096,2024,INJURY,5
28096,2024,KIDNAPPING,0
28096,2024,SEXUAL,11
28096,2024,SEXUAL_PENETRATION,0
28096,2024,SEXUAL_OTHER,11
28096,2024,ROBBERY_VIOLENT,15
28096,2024,BURGLARY,50
28096,2024,BURGLARY_DWELLING,38
28096,2024,THEFT,283
28096,2024,VEHICLE_THEFT,37
28096,2024,DRUG_TRAFFICKING,13
28096,2024,OTHER_CONVENTIONAL,699
28096,2024,CYBERCRIME,391
28096,2024,CYBER_FRAUD,330
28096,2024,CYBER_OTHER,61
28096,2024,TOTAL,1505
28104,2024,CONVENTIONAL,637
28104,2024,HOM_COMPLETED,0
28104,2024,HOM_ATTEMPTED,1
28104,2024,INJURY,4
28104,2024,KIDNAPPING,0
28104,2024,SEXUAL,7
28104,2024,SEXUAL_PENETRATION,1
28104,2024,SEXUAL_OTHER,6
28104,2024,ROBBERY_VIOLENT,6
28104,2024,BURGLARY,48
28104,2024,BURGLARY_DWELLING,37
28104,2024,THEFT,109
28104,2024,VEHICLE_THEFT,38
28104,2024,DRUG_TRAFFICKING,9
28104,2024,OTHER_CONVENTIONAL,415
28104,2024,CYBERCRIME,410
28104,2024,CYBER_FRAUD,360
28104,2024,CYBER_OTHER,50
28104,2024,TOTAL,1047
28106,2024,CONVENTIONAL,6435
28106,2024,HOM_COMPLETED,1
28106,2024,HOM_ATTEMPTED,9
28106,2024,INJURY,69
28106,2024,KIDNAPPING,0
28106,2024,SEXUAL,64
28106,2024,SEXUAL_PENETRATION,16
28106,2024,SEXUAL_OTHER,48
28106,2024,ROBBERY_VIOLENT,415
28106,2024,BURGLARY,339
28106,2024,BURGLARY_DWELLING,123
28106,2024,THEFT,1738
28106,2024,VEHICLE_THEFT,97
28106,2024,DRUG_TRAFFICKING,25
28106,2024,OTHER_CONVENTIONAL,3678
28106,2024,CYBERCRIME,1266
28106,2024,CYBER_FRAUD,1211
28106,2024,CYBER_OTHER,55
28106,2024,TOTAL,7701
28113,2024,CONVENTIONAL,2205
28113,2024,HOM_COMPLETED,0
28113,2024,HOM_ATTEMPTED,2
28113,2024,INJURY,24
28113,2024,KIDNAPPING,1
28113,2024,SEXUAL,22
28113,2024,SEXUAL_PENETRATION,4
28113,2024,SEXUAL_OTHER,18
28113,2024,ROBBERY_VIOLENT,57
28113,2024,BURGLARY,118
28113,2024,BURGLARY_DWELLING,75
28113,2024,THEFT,646
28113,2024,VEHICLE_THEFT,26
28113,2024,DRUG_TRAFFICKING,26
28113,2024,OTHER_CONVENTIONAL,1283
28113,2024,CYBERCRIME,804
28113,2024,CYBER_FRAUD,699
28113,2024,CYBER_OTHER,105
28113,2024,TOTAL,3009
28115,2024,CONVENTIONAL,1940
28115,2024,HOM_COMPLETED,0
28115,2024,HOM_ATTEMPTED,0
28115,2024,INJURY,29
28115,2024,KIDNAPPING,0
28115,2024,SEXUAL,10
28115,2024,SEXUAL_PENETRATION,3
28115,2024,SEXUAL_OTHER,7
28115,2024,ROBBERY_VIOLENT,20
28115,2024,BURGLARY,110
28115,2024,BURGLARY_DWELLING,86
28115,2024,THEFT,652
28115,2024,VEHICLE_THEFT,64
28115,2024,DRUG_TRAFFICKING,7
28115,2024,OTHER_CONVENTIONAL,1048
28115,2024,CYBERCRIME,472
28115,2024,CYBER_FRAUD,401
28115,2024,CYBER_OTHER,71
28115,2024,TOTAL,2412
28123,2024,CONVENTIONAL,4030
28123,2024,HOM_COMPLETED,0
28123,2024,HOM_ATTEMPTED,0
28123,2024,INJURY,60
28123,2024,KIDNAPPING,0
28123,2024,SEXUAL,29
28123,2024,SEXUAL_PENETRATION,8
28123,2024,SEXUAL_OTHER,21
28123,2024,ROBBERY_VIOLENT,100
28123,2024,BURGLARY,263
28123,2024,BURGLARY_DWELLING,181
28123,2024,THEFT,1530
28123,2024,VEHICLE_THEFT,51
28123,2024,DRUG_TRAFFICKING,22
28123,2024,OTHER_CONVENTIONAL,1975
28123,2024,CYBERCRIME,1264
28123,2024,CYBER_FRAUD,1136
28123,2024,CYBER_OTHER,128
28123,2024,TOTAL,5294
28127,2024,CONVENTIONAL,3253
28127,2024,HOM_COMPLETED,0
28127,2024,HOM_ATTEMPTED,1
28127,2024,INJURY,55
28127,2024,KIDNAPPING,0
28127,2024,SEXUAL,40
28127,2024,SEXUAL_PENETRATION,8
28127,2024,SEXUAL_OTHER,32
28127,2024,ROBBERY_VIOLENT,43
28127,2024,BURGLARY,165
28127,2024,BURGLARY_DWELLING,137
28127,2024,THEFT,1268
28127,2024,VEHICLE_THEFT,50
28127,2024,DRUG_TRAFFICKING,17
28127,2024,OTHER_CONVENTIONAL,1614
28127,2024,CYBERCRIME,1375
28127,2024,CYBER_FRAUD,1199
28127,2024,CYBER_OTHER,176
28127,2024,TOTAL,4628
28130,2024,CONVENTIONAL,1408
28130,2024,HOM_COMPLETED,0
28130,2024,HOM_ATTEMPTED,1
28130,2024,INJURY,10
28130,2024,KIDNAPPING,0
28130,2024,SEXUAL,8
28130,2024,SEXUAL_PENETRATION,3
28130,2024,SEXUAL_OTHER,5
28130,2024,ROBBERY_VIOLENT,27
28130,2024,BURGLARY,59
28130,2024,BURGLARY_DWELLING,30
28130,2024,THEFT,463
28130,2024,VEHICLE_THEFT,65
28130,2024,DRUG_TRAFFICKING,10
28130,2024,OTHER_CONVENTIONAL,765
28130,2024,CYBERCRIME,328
28130,2024,CYBER_FRAUD,307
28130,2024,CYBER_OTHER,21
28130,2024,TOTAL,1736
28134,2024,CONVENTIONAL,3507
28134,2024,HOM_COMPLETED,1
28134,2024,HOM_ATTEMPTED,5
28134,2024,INJURY,31
28134,2024,KIDNAPPING,0
28134,2024,SEXUAL,27
28134,2024,SEXUAL_PENETRATION,9
28134,2024,SEXUAL_OTHER,18
28134,2024,ROBBERY_VIOLENT,71
28134,2024,BURGLARY,104
28134,2024,BURGLARY_DWELLING,68
28134,2024,THEFT,1571
28134,2024,VEHICLE_THEFT,87
28134,2024,DRUG_TRAFFICKING,28
28134,2024,OTHER_CONVENTIONAL,1582
28134,2024,CYBERCRIME,873
28134,2024,CYBER_FRAUD,788
28134,2024,CYBER_OTHER,85
28134,2024,TOTAL,4380
28132,2024,CONVENTIONAL,764
28132,2024,HOM_COMPLETED,0
28132,2024,HOM_ATTEMPTED,0
28132,2024,INJURY,21
28132,2024,KIDNAPPING,0
28132,2024,SEXUAL,11
28132,2024,SEXUAL_PENETRATION,1
28132,2024,SEXUAL_OTHER,10
28132,2024,ROBBERY_VIOLENT,6
28132,2024,BURGLARY,50
28132,2024,BURGLARY_DWELLING,38
28132,2024,THEFT,202
28132,2024,VEHICLE_THEFT,11
28132,2024,DRUG_TRAFFICKING,6
28132,2024,OTHER_CONVENTIONAL,457
28132,2024,CYBERCRIME,280
28132,2024,CYBER_FRAUD,237
28132,2024,CYBER_OTHER,43
28132,2024,TOTAL,1044
28148,2024,CONVENTIONAL,4361
28148,2024,HOM_COMPLETED,0
28148,2024,HOM_ATTEMPTED,6
28148,2024,INJURY,68
28148,2024,KIDNAPPING,0
28148,2024,SEXUAL,49
28148,2024,SEXUAL_PENETRATION,10
28148,2024,SEXUAL_OTHER,39
28148,2024,ROBBERY_VIOLENT,90
28148,2024,BURGLARY,135
28148,2024,BURGLARY_DWELLING,75
28148,2024,THEFT,1529
28148,2024,VEHICLE_THEFT,83
28148,2024,DRUG_TRAFFICKING,44
28148,2024,OTHER_CONVENTIONAL,2357
28148,2024,CYBERCRIME,936
28148,2024,CYBER_FRAUD,832
28148,2024,CYBER_OTHER,104
28148,2024,TOTAL,5297
28152,2024,CONVENTIONAL,781
28152,2024,HOM_COMPLETED,0
28152,2024,HOM_ATTEMPTED,0
28152,2024,INJURY,18
28152,2024,KIDNAPPING,0
28152,2024,SEXUAL,9
28152,2024,SEXUAL_PENETRATION,1
28152,2024,SEXUAL_OTHER,8
28152,2024,ROBBERY_VIOLENT,13
28152,2024,BURGLARY,62
28152,2024,BURGLARY_DWELLING,61
28152,2024,THEFT,246
28152,2024,VEHICLE_THEFT,6
28152,2024,DRUG_TRAFFICKING,4
28152,2024,OTHER_CONVENTIONAL,423
28152,2024,CYBERCRIME,396
28152,2024,CYBER_FRAUD,338
28152,2024,CYBER_OTHER,58
28152,2024,TOTAL,1177
28903,2024,CONVENTIONAL,1093
28903,2024,HOM_COMPLETED,0
28903,2024,HOM_ATTEMPTED,0
28903,2024,INJURY,10
28903,2024,KIDNAPPING,0
28903,2024,SEXUAL,12
28903,2024,SEXUAL_PENETRATION,1
28903,2024,SEXUAL_OTHER,11
28903,2024,ROBBERY_VIOLENT,24
28903,2024,BURGLARY,92
28903,2024,BURGLARY_DWELLING,74
28903,2024,THEFT,329
28903,2024,VEHICLE_THEFT,10
28903,2024,DRUG_TRAFFICKING,4
28903,2024,OTHER_CONVENTIONAL,612
28903,2024,CYBERCRIME,518
28903,2024,CYBER_FRAUD,452
28903,2024,CYBER_OTHER,66
28903,2024,TOTAL,1611
28161,2024,CONVENTIONAL,3284
28161,2024,HOM_COMPLETED,0
28161,2024,HOM_ATTEMPTED,0
28161,2024,INJURY,79
28161,2024,KIDNAPPING,0
28161,2024,SEXUAL,33
28161,2024,SEXUAL_PENETRATION,4
28161,2024,SEXUAL_OTHER,29
28161,2024,ROBBERY_VIOLENT,62
28161,2024,BURGLARY,183
28161,2024,BURGLARY_DWELLING,81
28161,2024,THEFT,734
28161,2024,VEHICLE_THEFT,56
28161,2024,DRUG_TRAFFICKING,10
28161,2024,OTHER_CONVENTIONAL,2127
28161,2024,CYBERCRIME,998
28161,2024,CYBER_FRAUD,834
28161,2024,CYBER_OTHER,164
28161,2024,TOTAL,4282
28176,2024,CONVENTIONAL,713
28176,2024,HOM_COMPLETED,0
28176,2024,HOM_ATTEMPTED,0
28176,2024,INJURY,15
28176,2024,KIDNAPPING,0
28176,2024,SEXUAL,11
28176,2024,SEXUAL_PENETRATION,1
28176,2024,SEXUAL_OTHER,10
28176,2024,ROBBERY_VIOLENT,15
28176,2024,BURGLARY,51
28176,2024,BURGLARY_DWELLING,50
28176,2024,THEFT,231
28176,2024,VEHICLE_THEFT,2
28176,2024,DRUG_TRAFFICKING,2
28176,2024,OTHER_CONVENTIONAL,386
28176,2024,CYBERCRIME,230
28176,2024,CYBER_FRAUD,202
28176,2024,CYBER_OTHER,28
28176,2024,TOTAL,943
28181,2024,CONVENTIONAL,971
28181,2024,HOM_COMPLETED,0
28181,2024,HOM_ATTEMPTED,0
28181,2024,INJURY,20
